Labels,x^4,x^3,x^2,x^1,x^0
0,0,0,0,0,-0.231811937721707
1,0,0,-0.736750220042964,-0.330440071158515,0.253252481014523
0,0,0,0,-1.30170807010233,1.19428107922943
0,0,0,0,0,-0.673597506838606
1,-0.558300769168678,0.628071789428559,-1.20349514255061,0.640398477221325,-1.34198502826619
0,0,0,0,0,1.08858447561765
1,1.23544839639767,0.508588776210502,-0.469058364427075,0.831655061717968,-0.35735840740794
0,0,0,0,0,0.253542774761359
1,-1.25567566380097,1.02446631738505,-1.55137029113092,-0.455190302063538,1.17367857609244
0,0,0.217893058248055,-0.126458177886155,-0.62223215366752,0.301333311886185
1,1.08251597670399,1.94710236224569,-0.759058371466963,-0.379559745818731,1.5969440415881
0,0,1.80342815949847,-0.83014879291018,0.493551444420862,-1.99807564627961
1,-2.56876664328475,0.540778612863245,0.847915604695818,0.29731289872313,-0.827837524859817
0,0,0,0,0,1.99011514805809
0,0,0,0,0.568944296632642,-0.319169844878152
1,0,0,1.96534469477644,0.702233607280314,1.07457593684578
1,0,0,-1.32016246111291,-1.4614533023874,-0.600691213945324
0,0,-0.55668105300119,-0.967591441061378,2.33152319254148,0.0763601016248487
0,0.0341732043315286,-1.20802829918852,0.566399635283597,0.79958049836051,0.57156444974208
0,0,0,0,0,0.624054481747652
1,-0.417687964043721,0.384436712749442,-0.585178878404912,0.229287211864242,1.00831975153527
0,0,0,0,1.55083680785909,0.403939055996828
1,-1.05374847504511,0.382158385104589,-1.1051241844664,-0.799286305754005,-3.74681318847593
0,0,0,0,0.594067407509127,0.441492080836183
1,1.51005519707864,0.680789144755003,-0.666301928458934,1.74402766175337,-0.735618239141452
0,0,0,0,0.0941818235442375,-0.615205158677389
1,0.367894029257248,0.652156568118401,0.152657934925326,1.0253010505449,1.12239675946821
0,0,0,0,0,-0.5252372365079
0,0,0,0,0,1.29182322682458
0,0,0,0,1.04375745029996,1.35879842952447
1,2.00275883513521,-2.02808617820514,0.99555869057847,-0.87608452437906,-0.914338458494111
0,0,0,0,0,1.04034602569347
1,-0.631489838713251,-0.856986084642918,0.111481448660483,1.7428764249514,-0.266204769571724
1,0,0,1.53649499546537,2.18770810456455,0.219756592907543
0,0,1.03433161569482,1.8086220843201,-0.449326841046513,0.525704910758026
0,0,0,0,0.424240689818161,0.667982247152522
0,0,0,0,-1.37916381357534,1.81195852964269
1,-0.0789681275613533,1.33759360335228,-0.201815629694572,0.517341757443517,0.356710906043012
0,0,0.483588330834012,-0.958543049337777,-0.28463270699772,-0.152054249890083
1,0,0,0.336946893386496,0.245094664522281,-1.07685579102743
1,0.454249177263157,0.68442803113425,-0.78342585546032,0.0948644028678931,0.679343105291388
1,0.607572183089658,0.232463457334896,0.147622975967747,-1.05651959506024,-0.431014935220008
0,0,0,0,0,-0.152085895303201
0,0,0,0,-1.13054738984504,0.0703001218725139
1,0.945047859075145,1.98266941829648,-2.32067227070986,-0.49354600728808,-0.0213630886060824
0,0,-0.984743439992607,0.580624762171112,1.0612086859753,-1.31005944872925
0,0,0.18497520228188,-0.689335423692423,-0.257919850803348,-0.956268748751914
0,0,0.623342032735161,-0.689421356714115,1.2395576474389,-0.38774958811264
0,0,0,0,2.63290169378698,0.15733037244293
0,0,0,0,0,0.279773373240766
1,0,0,0.128079876424577,-0.391988921481048,-0.0263016874499283
0,0,-0.41553182679294,-1.41623784399143,-0.294344132287987,-1.0941198032583
0,0,-0.852309968103063,-0.802766890464321,0.437690400010735,-0.891731271714708
0,0,0,0,-1.53940478784893,1.49855724419019
0,0,0,0,0,-1.6748921061193
0,0,0,0,0,2.71809551599375
0,0,0,0,0,0.304865373825694
0,0,0,0,0,1.89018289216572
0,0,0,0,1.51677700227507,1.34034188268374
0,0,0,0,0,0.658520508697241
0,0,0,0,-0.263045050365177,0.233249688371376
1,0,0,0.872682286044128,-0.836664514317071,0.373210503989312
1,0,0,0.032742628214082,0.821821666555676,0.881984065292338
0,0,-2.00528131601045,1.05222596120308,0.224788393717942,0.444224723024254
0,0,0,0,-0.204356863395677,-1.34322537073413
0,0,0,0,-1.21711447956268,-0.245816338340143
0,0,0,0,2.34539366610919,0.877388021786073
0,0,0,0,0,-0.05491003900907
1,0,0,1.59397041129426,-0.532615396718623,0.305258581073274
0,0,0,0,0,0.902170874266433
0,0,0,0,0.178346277653083,-1.6661919630415
0,0.00314814724815521,-0.69968075136106,-0.455476061498694,-0.767839237990685,0.398904384663284
1,0.452787414218548,-0.667553714536439,0.646321787394513,-0.310040218858717,-2.75970732589345
1,0,0,-0.609937066980753,-0.411093289901945,-0.170254274382544
0,0,0,0,0.231371411738306,1.50202522395567
0,0,0.749841604477086,1.21808048310405,-0.269896574495581,-0.4374308190442
0,0.0119757186767095,0.393277923729422,0.0498178567586711,-0.89597780032602,1.20421435306958
1,-0.55620956973054,-0.903580219404829,-0.678637170877687,0.0671139768391187,0.287620119254364
1,1.11754804479196,0.148682201914774,-0.297886030039143,0.448328080002701,0.303695984407479
0,0,0,0,0.461988849942298,-1.13721528410192
0,0,0,0,1.74781764792226,-1.24418321070666
0,0,0,0,0,-1.6380369218134
1,0.11411551778914,-0.850872907458975,0.229444980242639,0.14334630739782,-0.368462218125064
1,-0.486474998434719,0.271729643353304,0.947595020532937,1.07300671835539,-0.0755607784352656
1,0,0,2.15342792260095,0.814572333421963,-1.63235299970157
0,0,0,0,0.179307007214451,1.18374970398293
1,0,0,-0.164454319361287,-0.489243491446489,1.19091918116242
1,-1.16164930509034,0.428718645230286,-0.646759981307365,-0.36182721884446,-0.407833777146557
0,0,0,0,0,-0.506724038216427
0,0,0,0,-0.137840531624538,0.98295274907757
1,0,0,-0.246059963716289,-0.476998586101552,-0.392806158153939
0,0,1.07356306272507,-1.59985463404796,-1.20280184999063,0.977371242585519
1,0,0,-0.229470287340967,-0.723163591756257,-1.39276431571355
1,0.221920758637722,1.19508244158733,1.1994314041551,2.36588039544853,-0.859880402476514
0,0,0,0,0,-0.916377738807635
0,0,0,0,-3.03526820487784,-1.47642374930001
1,0.514099548955313,-1.59274505884161,0.128669215788272,0.446137021400864,0.983244801480013
1,-1.609583580161,-1.02019454467806,-1.005593829228,1.86934291616609,2.2493271091816
0,0,0,0,0.210195288167356,0.261280304026423
1,0,0.00690509418208242,1.48131618373071,1.19341745227642,-1.92594211129362
0,0,0,0,-0.0801601907624473,-1.7081926867138
0,0,-0.300024089386434,0.898552097120301,1.05937007840351,-1.01824842588286
0,0,0,0,-0.971201002378118,1.47410523314362
0,0,1.97163649494146,-1.36472240061918,0.561432269926312,-0.286151563383825
0,0,0.651090149884881,1.71219690823695,1.96891301404799,0.830097884617676
0,0,0,0,0,-0.720928782697458
1,0,0,0.0387264957812206,0.563799959702711,-0.646629848643981
0,0,0,0,-0.573501007784378,-0.0664049941394326
0,0,-1.36652145653385,0.119306166588945,0.0247720226618236,-0.572370158849392
0,0,0,0,0.0520664870489801,-0.0464824067998002
0,0,0,0,-0.184151201825469,-0.371308591306226
1,0,0,1.02521104312687,-0.489421020926151,-1.96208895978557
0,0,0,0,0,0.796778030626312
0,0,0,0,0,0.327391528399218
0,0,0.320723061727174,0.538068147809508,0.660794877633942,-0.0337505339736285
0,0,-1.12094414930828,-0.492411191626413,0.647079819553768,0.352594640100306
0,0,0,0,1.06534694704372,1.27501483017882
0,0,0,0,0,0.0593287107275432
1,1.18511936013929,-0.825254041935265,-0.250368987217599,0.49687177393712,-2.68994061183774
1,0,0,1.51548488772005,0.51218924684486,0.221468510892381
0,0,0,0,0,-1.47262298450836
0,0,0,0,0,-0.517380254190966
0,0,0,0,-1.02810269038145,0.0785868185983921
0,0,0,0,0,-1.80344074111034
1,0,0,0.712485764882944,0.261902873866469,1.13568080673389
1,1.15248246533933,-1.59728077922717,0.98433796648429,0.897423090839133,1.24483920886233
0,0,0,0,0,0.667072170692603
0,0,0,0,0,-1.95595097112325
0,0.00538151147755702,-0.326294485869859,-2.10157377807672,-0.105761002461438,0.860477988428404
0,0,0,0,-0.16240920946503,1.14736716775979
1,-0.863980747671398,0.178229352920033,-0.587509227022588,-0.632689771870984,0.776896930846705
0,0,-0.827235297324005,0.0449712705465968,-0.0907803706124693,0.377415557077746
1,0,0,-0.621580653661303,1.0627638496553,2.52029279620381
1,0,0,-0.399874958779137,0.257947574713943,-2.34309088348975
0,0,0,0,-0.297722719794123,-0.768287792887473
1,0,0,-0.605784597322133,-1.14717127129887,0.207391144567083
1,1.10393063930213,-0.0104543538480291,-0.836540826399473,-3.43917443777191,-0.897470436893061
0,0,0,0,0.0657986162051929,-0.0362225456724877
1,-0.382575146025733,1.49640604589579,0.264698497418647,-0.988340501497677,0.244590151378669
1,0,0,2.35028717757116,1.1868918027755,1.26298843196518
0,0,-1.64963949867223,0.133181737362311,-0.320204206697208,-0.32789832054381
0,0,-0.121477931334034,0.692210069022039,0.810411637962199,1.1995052486104
1,2.29505900760986,0.423742956621522,-0.259526061952591,-0.814372755030284,1.04819398736944
0,0,0,0,-1.17747284123645,1.76923550220092
0,0,-2.16587292419782,1.06410204556215,1.66184620373448,-0.639028531612719
0,0,-0.0687935623585787,1.18677661043052,-0.128191218140926,1.08710014745014
1,0,0,0.176795647512929,-0.407298885418732,0.514950505840973
0,0,0,0,-0.937429316777678,0.0422058896146915
1,0,0,-1.95914928812926,-0.242551409041793,0.580273731570877
0,0,0,0,0.205714658442568,0.235678126482369
0,0,0,0,0,-0.884418215013398
0,0,0,0,0,-0.22187077074242
1,0.246541031268185,-0.0337493424920857,-0.00287358454232594,-1.41224650884215,0.914606088299442
0,0,-1.28930568989571,-0.76040131872271,-1.74251513285558,0.802200152007429
0,0,0,0,-0.591139432858293,-0.838594364562152
1,0,0,-1.49881626384677,0.244685551742062,-1.48500510707635
1,0.960169506366837,-0.61571750090336,-1.11078737301154,2.84988453965618,0.30348546013187
0,0,0.19744458325867,-0.823807780018412,0.378883650801374,-0.311619746455759
0,0,-0.717654350811987,-0.466076428749437,1.02290448630787,0.00642261570656901
0,0,1.7119223916254,0.144027216310493,2.16731696153454,-1.17006424194528
0,0,0,0,0,-0.654377348867756
0,0,-0.278440274588153,-0.108876487550146,0.129820607888849,0.214967457701964
1,1.06540944740135,0.0607008969996942,-0.291335873209158,0.996683667045339,0.794271282510837
0,0,0.049918658426329,0.782207913060789,-0.497893873158118,-1.69955891670365
1,0,0,1.95670282333214,-1.65027326295095,-2.30923382729922
0,0,-0.936487716746871,0.622956128490301,-0.726677285024522,0.517676690811353
0,0,0.208672801161945,0.449898507966698,-0.0997928296850742,0.694580259999091
0,0,0,0,0,0.00659273390498706
0,0,0,0,1.69326431562594,0.0471584319574388
1,0,0,-1.59617414223956,0.763992310231579,0.0685433933793265
0,0,0,0,-2.2162167689145,-0.895302515311629
0,0,-0.575930235977963,0.743856638650343,0.0773218284738891,-1.87945931824356
0,0,-0.176230792016706,-1.94157167457631,-0.891927064960637,0.273114387963474
0,0,-0.606065422047312,-1.27185377195273,0.42025955539064,1.19200240412785
1,-0.632416168055436,0.453653575408491,0.380598411925835,0.488091837330186,0.281280421370968
0,0,-0.0456357322872721,-0.0565939637409183,-1.47851715196743,0.752634970618997
0,0,0,0,-0.541415091717456,-0.688435598786326
0,0,0,0,1.40694338146265,-0.410453563687959
0,0,0,0,1.50172614335484,0.504328608037005
1,1.07906426673648,-0.174799039048847,-0.446407522235921,-0.621601893554917,-1.12547852751891
0,0,2.31667953908439,1.32254381731227,2.15492845059939,0.70218051745829
1,0,0,-0.563866521460151,-0.398037927858486,-0.418572355975824
0,0,0,0,-0.616827740067436,0.268841920336768
0,0,0,0,0,1.06574798549888
0,0,0,0,-0.843273438108116,-1.32281052059098
0,0,0,0,0,-0.191916493300822
1,0,0,0.671861978183149,-0.326180400967739,-0.603113996853881
0,0,0.568412783284412,-1.36977876966875,1.18720928535377,1.21117056427435
0,0,0,0,0,1.37785041933848
0,0,0.881336430052467,-0.332080066883267,0.616446710793444,0.0386557656754006
0,0,0,0,0.435849290912445,0.799441091864636
1,0,0,0.735189579175148,0.955380969208494,0.560677696958577
0,0,0,0,-1.15154840519645,-0.35301781059094
1,0,0,0.75703533446646,-0.0285220019145677,0.0245959985622087
0,0,0,0,0,0.161853414032475
0,0,-0.556988530140005,0.292580522979551,-0.489313771272066,0.289616145644209
0,0,0,0,-2.74701580997733,2.63585128246899
1,1.60000430272368,-0.627759468787062,-1.22930677055867,-1.05511382881274,0.182034726451356
1,0,0,0.113791076695732,1.33855275387826,0.00854585010513296
1,0,-0.0521876224492979,-1.37090793576662,-0.633775089273878,-0.297125044488262
0,0,1.64429884840599,-1.01289065676999,0.919322910227503,0.141431468704821
0,0,0,0,-0.45835022288393,0.499572409677331
1,-0.0432524336460761,-0.177365176154968,1.39160207132773,0.862511180670946,1.82045969310758
1,-1.3084976452939,1.22278739774735,-0.0634901945464606,1.62619776733853,-0.240528546755673
0,0,0,0,0,-1.19326943221597
1,-0.41450269654994,-0.776847323214157,1.16936575685231,0.600203843511937,-0.277758797458806
0,0,0,0,0,0.36379788782332
0,0,0,0,0.396219924055286,0.222232409589598
0,0,0,0,0,-0.921104848996588
1,0,0,-0.260636202798552,-0.73595732674778,-0.0297449790763031
0,0,0,0,0,-0.846744441966053
1,0,0,0.275310733556159,-1.70001407977649,-1.44110122413519
0,0,0.77562995714283,0.248620936498704,0.0263569643733091,-0.635293941539002
0,0,0,0,0,-0.703117549761763
0,0,0.52552494938068,-0.577694348587451,0.792305411274536,-0.42932171141417
0,0,0,0,-0.183518907757689,-0.908080415604204
1,1.31087691487427,0.777371592228889,-0.610371964465276,-0.314466590021766,0.437518475734774
0,0,0,0,0,0.327599015192059
1,0,0,0.602008973343069,-0.161510278006378,0.397996208413792
1,0,0,-1.05957753391963,-0.711502250363492,1.0742259666663
1,-2.74972929616551,-0.328328738691988,0.699585726629035,2.07043127331851,-0.465037963120971
0,0,0,0,0,0.11781506163188
0,0,0.0581763690952309,0.965263161140953,1.02840576031055,-0.3827361350367
1,0,0,1.42770262962836,0.904575350385565,-0.689324893513687
0,0,0,0,0,0.837807904707568
0,0,-0.301906741351802,0.0630995803237549,0.127743890587294,-0.768686831618981
0,0,0,0,-0.362467963089211,-1.95936552546284
0,0,0,0,0.181781818577382,-0.296331434067125
0,0,-1.10827888115873,-0.470147816894945,-0.147626475941053,0.945908298292348
0,0,0,0,-0.515070192242403,0.280749380695673
1,0,0,-0.0183536947851659,-0.489117274231933,-0.593730580758747
0,0,0,0,0.336887259235461,1.44380508328438
0,0,-1.7218927481491,0.406826480086464,-0.691139261964947,0.418486989729856
0,0,0,0,0,0.123871053615588
0,0,-0.118652315744736,-0.218975317215892,1.89550990328273,0.981263924557718
1,0,0,0.729003954258275,0.483400520935077,0.886532626289259
1,0,0,-0.505296933690955,-0.855889548940588,0.372026573289268
0,0,0,0,-0.240969700320158,-0.0354481008112479
1,0,0,-0.309364831665537,0.305338624257349,-0.90501875280743
0,0,0,0,1.06595866604016,-0.520623935165
1,0,0,-0.578615385771964,0.838773184914993,-1.91844701348537
0,0,0.27635846806476,0.0397768059028584,1.03565116214397,0.176124180323151
0,0,0,0,-0.634295190076233,0.25994043970657
0,0,0,0,0,-1.16239432775081
0,0,0,0,0.162913027427013,1.19588810232662
0,0,0,0,-0.195550256167511,-0.664741077066434
0,0,-2.16802083771133,-0.531347052315643,0.235554290212771,1.45110449644568
0,0,0,0,-0.309880148775405,0.654351591842285
1,0,0,0.362856065122333,-1.53107535783627,0.661640362121254
0,0,0,0,-1.35647439349017,-0.208203427613543
0,0,0,0,-1.62690175097281,1.35836187453217
0,0,0,0,1.70801301623695,0.935040561763855
1,0,0,0.754956031849764,0.495240072127919,0.867276072746475
0,0,0,0,0,0.505138727530816
0,0,0,0,0,-1.76228669545568
1,0,0,-0.896737600988144,2.1338969565315,-0.599252011130526
0,0,0,0,0.139148748699278,0.68946228962723
0,0,0,0,0,0.762493916480952
0,0,-0.391555548488164,-0.103229823872969,-0.605300228682988,-0.254655149103363
0,0,0,0,0,-0.581156889586598
0,0,-0.312774781322429,0.505358647091225,-0.834405998863054,-0.0732806275863784
1,0,0,0.852698520055504,0.129321668930327,0.745540299458822
0,0,0,0,-1.2499099258942,1.60690631406064
1,0,0,-0.685041810969833,-0.259762767185285,-0.484684382967083
1,0,0,1.21469971997045,0.494675433506473,-1.04759013956797
1,0,0,1.58930434450095,0.601194099111844,-0.123329205318215
1,0,0,0.203329214219476,0.172747265093919,-0.352297067813755
0,0,0,0,0,1.27862396102398
1,0.508193886759024,1.95067986237994,0.200743466480116,0.501277387803383,-0.779798953347367
1,0,0,-0.301945272034592,0.318244506298957,-1.71883942513185
1,0,0,0.0996760873030351,-0.294375751449952,0.858146567792742
1,-0.310630297316774,-0.305742227459833,1.22633463003385,0.24476951306342,0.0522925316992671
0,0,0,0,0,1.46831799641431
0,0,-0.227088669959029,0.354282376490662,-0.756094875382151,-0.872440017739659
0,0,0.630602064634393,-0.607404111684716,-0.157294503149867,-0.601824602359912
0,0,0,0,0.929339812773834,0.235267724161936
0,0,0.238974749864906,1.07881812375485,-1.59205894225682,-0.550745436524969
0,0,0.364990231919497,-0.555472738795601,-0.619564909020892,0.53565972875865
0,0,0,0,0.0124468218872708,0.19886331831906
1,-0.0440992387845053,0.101556823217768,-0.868596429749611,-1.24269876691083,0.0425087560360611
0,0,0,0,-1.6691705288149,0.143775518699979
1,-0.175375523338463,0.576932473944687,-1.52935069164503,0.423735454930651,0.406490414697684
0,0,0,0,0,-1.0283779993575
1,0.245913630091794,0.914785242083453,-1.12500089357946,0.426413936027655,1.3339919576502
1,-0.103320015712754,-0.503484592153099,-1.934586856681,0.204799080220013,1.09285974116819
1,0,0,-0.0765704756186108,-2.12211615089856,0.911757618128478
1,1.32446953721638,-1.85137842972702,1.89956490847179,0.81624899670789,1.12261565829838
1,0,0,-1.35658551120303,1.87111657230432,-1.37091317317119
0,0,0,0,0,-1.43780797794565
0,0,0.169715685749875,0.213177916046127,-0.552077815884729,0.513714604571398
0,0,-0.398187257560172,-1.04870749064535,-0.843604723836517,0.673192443120276
0,0,0,0,-2.16030575670233,0.688394013661491
0,0,0,0,0.333016919613847,0.045694807311052
0,0,-0.874644821310279,0.369386562519396,-1.04982372701493,-1.45628474663808
1,-0.246854037226692,0.22144118455764,-1.01926222771079,0.466326651180524,0.300045699575538
0,0,0,0,0,-0.113794107584474
1,0,0,0.139279234140516,-0.134811244654157,0.506239127226907
1,0.350779196109512,0.222839966057922,-0.675165012946689,1.0490474575651,1.61399138768728
1,0.946276038654588,-0.00807161101437879,0.607891022390214,-0.161375337113382,1.28577439732166
0,0,-0.753117323741037,0.177358077808885,0.382371698188916,-2.25222215930704
0,0,0,0,0,-1.7320366285228
1,0,0,-0.794697591038115,0.991022989824211,-0.40689562637859
0,0,-1.50382561424657,-0.518728386011755,0.689770056366474,0.808486571227468
0,0,0,0,-1.06574416276947,-0.471343658839534
0,0,0,0,-1.36465460564389,0.413068878179363
0,0,-0.629893544145644,-1.55044637572947,-0.911519688145265,-1.47041856880788
0,0,0,0,0,-0.56073129111399
0,0,0.186143355495484,0.766435781607402,-0.345977157416631,-0.57249179327888
1,0,0.0222776013817502,-0.896381962182911,0.105941253065953,2.0612732818935
0,0,0,0,0,0.816904682641357
1,0,0,-1.30155278046178,1.10951507234554,0.534328634992798
0,0,0,0,0,-0.805746437564292
1,0.125950854287015,-0.370549594677032,1.0312357176205,1.53069866166522,0.683441449822283
1,0,0.0441026195561461,1.16338038725914,1.50512582962903,1.05956143941647
1,0.714043712521314,-0.284318349558299,1.15126910531495,-1.09256599715565,-1.02843619576067
0,0,0,0,-0.230060905752564,-0.394619047848086
0,0,0,0,-1.78915216534316,-0.703235493096985
1,0,0,0.840017066030498,0.399824111380104,0.802602652414521
1,0,0,-1.56831536682492,-1.20551485137051,-1.03988458150293
1,1.32939946379076,0.552678138894801,0.04806034698364,-0.51669365571489,0.511321682819949
1,0,0,0.646938064529026,0.20856179351209,-1.19123756552868
0,0,0,0,0.758858240761437,0.353622584233373
0,0,0,0,1.15668276696527,-0.253355107467044
0,0,0,0,-0.953924680114659,0.770873144507728
0,0,0,0,-0.670056941526361,-0.192255839264481
0,0,0,0,0,-0.334121379740409
0,0,1.63327435665799,-0.592226650342892,0.878768829203846,-0.581152636498983
1,-0.130768601110642,-1.77167669279938,2.032485176165,1.06343773954072,0.404288103180698
1,-0.70311108053572,-0.811640865197362,-0.229821612467604,0.045388842879038,-0.50414450647836
1,0,0,-0.839615456956869,0.139129126584576,-1.2861729569101
0,0,0,0,-0.0386185182941123,0.200412353222519
0,0,0.153054600051513,2.14252264205021,0.692213812449869,0.443777366553086
1,0,0,2.0681210434837,1.00301276415395,0.144303355954486
1,0,0,-0.112503496110284,-0.717103198894876,0.122866158884789
0,0,0,0,0,2.07138414066277
1,2.25287223451356,0.284681306982739,-0.84819337910409,-1.2445613699378,1.90050947678803
0,0,0,0,-0.285072210132727,0.779400042120673
0,0,-0.698188465825098,0.977915036814727,0.143440955751792,0.0914419614859523
1,1.12098228056096,1.22899224525044,-0.271091044577078,0.351446461377469,-0.210924070419932
1,-0.576667375390991,1.02321172509273,0.775895176227642,-0.802596438457827,-1.12032780475447
0,0,0,0,0.308991500447219,1.18675348286146
1,-1.21384262852371,-1.57381422129654,0.044113883136981,-0.571849638548433,-1.28449969470066
0,0,0,0,0,-0.121116603750459
0,0,0,0,-0.468030746306887,-0.984170671351469
1,-1.03856793076586,-0.100025885323551,1.31571881551904,0.686107698294811,0.597063396305949
0,0,0,0,1.77387315867736,0.987599063614009
0,0,-1.67021469625532,1.47035532249069,-0.307383512372028,-0.00158816050211914
0,0,0.995257890345171,-1.46301813054566,-1.17796684994346,1.59368034747506
0,0,0.341051708817128,1.05561493606324,1.38138378802805,0.236741910614816
1,0,0,0.404803073677724,-0.342894762346303,-0.219752729331848
0,0,2.18594514489132,-1.26357206227159,-1.76580852291815,-1.07493814555924
0,0,0,0,-0.0145773358097559,-0.600852739527352
1,0,0,-0.237393627581466,-0.0766228214146108,1.85939438464371
0,0,0,0,-0.883101244212028,0.1783581271882
0,0,0,0,-0.371822754687021,0.58613009911071
0,0,-1.2898266242976,-0.642446290360726,-1.48865628210751,0.742135613014641
0,0,0.789945971117766,0.543687374879621,-0.572638826509176,-1.5381339796736
0,0,-0.686345212200766,-0.302087620973277,-1.13994258951139,1.89195356337842
0,0,0,0,0,-0.401562201187676
0,0,0,0,-0.74725743740341,0.880113774571111
1,0,0,-0.523573574618781,0.426156278077654,-1.94701611201717
0,0,0.90636581500932,0.571598909919237,-0.96654964080006,-0.242958451329893
1,0,0,1.44969649412763,-1.26975060827694,-0.422130639099077
0,0,0,0,-0.247395549624518,1.13494632582687
0,0,0,0,0.79692209327495,0.0614950700118899
0,0,0,0,-0.333782417566734,-0.519888150855654
0,0,0,0,0,-0.0585364239884366
0,0,0,0,0.475926887941404,1.30327311099885
0,0,0.518224720841293,-0.541301887350779,-1.75892521066601,-1.10426097101087
1,0.436625081119016,-0.249129263449481,1.50200903252994,-0.849750192717859,-0.0333539417422704
0,0,0,0,0,2.73060574356971
1,1.6936807599799,0.690762782704007,-0.286929555228086,0.599376771721259,-0.337577052758296
0,0,0,0,0,2.05834356099238
0,0,0,0,0,1.71695052958924
1,-1.73129265975061,0.82992716978328,0.590101058500473,-0.877783024247337,-0.445851692960227
0,0,0.678802793855792,0.585198442999712,0.780823732314255,1.24105365782824
0,0,0.0884824932760743,0.530633438743245,-0.304770680855021,-0.497839386772381
0,0,0,0,0,-0.216992154157864
0,0,0.234505246974551,0.953920646567,0.0172829683757655,-0.848475503693691
0,0,0,0,0,-0.652001716315246
1,0,0,-0.0463554642136352,-0.863395476895916,-0.116710965071831
1,0,0,-0.678548952312799,0.520135697695715,0.0705269812317793
0,0,-0.518512216255505,0.550216111548636,2.11540066185637,-1.09876872308294
1,0.36057702819982,-1.2113213667339,-1.86471874592969,0.508190428437361,1.54606204486998
0,0,0,0,0,0.433135658085467
0,0,-0.635012919908763,-0.490713290436392,1.97896932123205,0.628944935113034
1,0,0,-0.899425519158892,-1.58139317722587,0.383799972874938
0,0,0,0,0,-1.41441176612508
1,0,0,1.27206521787832,-0.791956348449943,0.586415037424428
1,-0.680173923063735,-0.792707115462859,-0.405269443467799,0.0826357106464351,0.589281792027331
0,0,0,0,-0.988144019515953,-0.964167573309578
1,0,0.0449246699371193,1.57172103896648,1.17152058532513,-1.49394539884199
0,0,0,0,-0.923799364064652,0.557810436434915
1,-0.953723373163037,-0.0480054229415825,0.356431437437039,1.72616380115739,0.996523014038232
0,0,0,0,0,1.71425247011271
0,0,0,0,0,1.05576060653685
0,0,0.726277509763094,-1.83094860854978,-0.365043516163762,1.34681218381799
0,0,0,0,1.90167605667797,0.519595191143314
0,0,0,0,0,0.478772236871243
1,0,0,-0.396412493550806,-0.209384972864229,-1.17620646442734
1,0,0,-0.882572158894338,-0.411120008945565,1.53590310234001
1,0,0,-0.658435097398955,-1.71206598090879,-1.11559072474712
1,0,0,-0.330984478242351,0.990243601309512,0.250485056826543
1,0,0,0.863084146458862,-1.52370212981295,1.69178193665944
0,0,0,0,1.74320542724924,0.460718344864959
0,0,0,0,-0.850409053409432,1.75921235099465
1,0.126610614197851,-0.201463380832084,-1.54483355167195,0.702759353445998,0.797178947918888
0,0,0,0,0,0.208345814390136
1,0,0,0.515891080127312,-0.33746766022616,-1.0349648686229
1,-2.13600764121045,-0.304099326887999,1.03066404569484,0.2168896154721,-0.557049523922755
1,0,0,-0.907131884556039,0.421854857017659,0.518226469537992
0,0,-0.956532041589527,0.749487273380546,-1.09888564714514,1.4117316347858
1,0,0,-1.69994957847359,0.458562297928883,-0.0409315882876642
0,0,0,0,0,-1.15426109966119
1,0,0,1.14351841815994,0.2871985499624,-0.344088720750813
1,0,0,-1.05110457338747,1.70730736608308,0.405384014524489
1,0,0,-0.397522018592988,1.39382061512485,0.43580074924593
0,0,0,0,0,0.393392404358229
0,0,0,0,0,-0.187375849797821
0,0,-0.501341080073254,-0.766064251611313,-0.321989728787853,-0.58584727991288
0,0,0.626049615253933,-3.76219856632934,0.814530270553804,0.184228837429042
0,0,0,0,-0.16681239303705,1.26407208270823
1,0,0,0.441633608732339,-0.396399507976759,-1.30959972164559
1,0.352333561436456,0.0313407166858378,1.20255875356441,0.335391129419909,-0.662564117756493
1,0.368880198346798,-0.937336109222087,-0.0609740049894259,0.154125233778039,-0.323172137818726
1,0,0,1.01690314836596,1.31615306345463,0.377315098661789
0,0,0,0,-0.595065824014226,-1.29917684618646
0,0,1.4719879868369,-0.263546918848706,0.402688785605767,-0.78927683478186
1,0,0,0.967913942696628,-0.197933094778254,-0.434071011022482
0,0,0,0,0,0.870103014577668
0,0,0,0,1.23465869917874,0.246692067832926
1,0.446426066500905,0.016213297399785,0.117927405050029,-0.34015896111759,0.469245156084701
1,-1.62882702835346,1.53934563603028,0.509876170848737,1.73678060070171,2.80141721068665
1,0.1763059268896,-0.928662034702346,0.0652911529828122,0.233444864786094,-0.0447481972965629
0,0,0,0,0,-1.15697496639512
0,0,1.91634259529763,1.93894429132,0.919177217291527,0.678894049264378
0,0,0,0,0,-0.615409085629273
1,-1.00902779953208,0.190984819683734,0.633112522907788,0.153464847856289,-1.06873796947041
1,0.852441439502642,0.186518509224407,1.04450199295438,1.97771510693665,-0.893932815004888
0,0,0,0,0.718622852739761,0.513017531691133
0,0,0,0,0,-0.00865249042733402
0,0,-1.11400652779804,0.398620255746618,-1.43587371013184,-0.466741824636178
0,0,0,0,-1.31417906304325,1.09468021312497
1,0,0,1.83620807562342,-1.52861753302435,-2.52139443629626
1,-1.70379867825357,-1.14423661579166,-0.898393387287181,2.12829527165596,0.625692300622905
